"","state","poll_id","Harris","Trump","pollster","daystoelection","election_date","question_id","samplesize","sampletype","state_abbrev","dem_percent2024","rep_percent2024","ev_total","called2020","dem_percent2020","rep_percent2020","called2016","called2024"
"1207","New Hampshire",82337,NA,0.38,"Emerson",613,"11/5/24",170451,1025,"rv","NH",0.50652804086153,0.478732275887945,4,"D",0.527,0.454,"D","D"
"1208","New Hampshire",87282,NA,0.44,"St. Anselm",130,"11/5/24",201810,1746,"rv","NH",0.50652804086153,0.478732275887945,4,"D",0.527,0.454,"D","D"
"1209","New Hampshire",87509,0.393,0.402,"Praecones Analytica",109,"11/5/24",203620,601,"rv","NH",0.50652804086153,0.478732275887945,4,"D",0.527,0.454,"D","D"
"1210","New Hampshire",83109,NA,NA,"St. Anselm",503,"11/5/24",175052,1065,"rv","NH",0.50652804086153,0.478732275887945,4,"D",0.527,0.454,"D","D"
"1211","New Hampshire",84194,NA,NA,"U. New Hampshire",418,"11/5/24",181989,2018,"lv","NH",0.50652804086153,0.478732275887945,4,"D",0.527,0.454,"D","D"
"1212","New Hampshire",84684,NA,0.419,"Emerson",361,"11/5/24",186288,917,"rv","NH",0.50652804086153,0.478732275887945,4,"D",0.527,0.454,"D","D"
"1213","New Hampshire",83109,NA,0.4,"St. Anselm",503,"11/5/24",175051,1065,"rv","NH",0.50652804086153,0.478732275887945,4,"D",0.527,0.454,"D","D"
"1214","New Hampshire",85655,NA,0.41,"Marist",295,"11/5/24",190535,1157,"rv","NH",0.50652804086153,0.478732275887945,4,"D",0.527,0.454,"D","D"
"1215","New Hampshire",85655,NA,NA,"Marist",295,"11/5/24",190537,1157,"rv","NH",0.50652804086153,0.478732275887945,4,"D",0.527,0.454,"D","D"
"1216","New Hampshire",85655,NA,0.45,"Marist",295,"11/5/24",190534,1157,"rv","NH",0.50652804086153,0.478732275887945,4,"D",0.527,0.454,"D","D"
"1217","New Hampshire",87559,0.53,0.46,"U. New Hampshire",105,"11/5/24",204336,2875,"lv","NH",0.50652804086153,0.478732275887945,4,"D",0.527,0.454,"D","D"
"1218","New Jersey",86809,NA,NA,"John Zogby Strategies",206,"11/5/24",198144,530,"lv","NJ",0.519741616883839,0.46064630885442,14,"D",0.573,0.414,"D","D"
"1219","New Jersey",87270,NA,0.41,"co/efficient",132,"11/5/24",201667,810,"lv","NJ",0.519741616883839,0.46064630885442,14,"D",0.573,0.414,"D","D"
"1220","New Jersey",86576,NA,0.394,"Emerson",224,"11/5/24",195864,1000,"rv","NJ",0.519741616883839,0.46064630885442,14,"D",0.573,0.414,"D","D"
"1221","New Jersey",86809,NA,0.398,"John Zogby Strategies",206,"11/5/24",198145,530,"lv","NJ",0.519741616883839,0.46064630885442,14,"D",0.573,0.414,"D","D"
"1222","New Jersey",86576,NA,0.358,"Emerson",224,"11/5/24",195865,1000,"rv","NJ",0.519741616883839,0.46064630885442,14,"D",0.573,0.414,"D","D"
"1223","New Mexico",80635,NA,0.405,"Emerson",789,"11/5/24",161381,1000,"lv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1224","New Mexico",82806,NA,NA,"Public Opinion Strategies",549,"11/5/24",173134,500,"lv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1225","New Mexico",82806,NA,0.38,"Public Opinion Strategies",549,"11/5/24",173130,500,"lv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1226","New Mexico",86810,NA,0.358,"John Zogby Strategies",206,"11/5/24",198148,505,"lv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1227","New Mexico",87281,NA,0.47,"1892 Polling",139,"11/5/24",201790,600,"lv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1228","New Mexico",83991,NA,NA,"PPP",440,"11/5/24",180420,767,"rv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1229","New Mexico",83991,NA,0.41,"PPP",440,"11/5/24",180419,767,"rv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1230","New Mexico",87688,0.44,0.37,"Redfield & Wilton Strategies",97,"11/5/24",205273,493,"lv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1231","New Mexico",87882,0.536,0.464,"Emerson",77,"11/5/24",206738,965,"rv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1232","New Mexico",87882,0.51,0.402,"Emerson",77,"11/5/24",206739,965,"rv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1233","New Mexico",87195,NA,0.41,"PPP",145,"11/5/24",201116,555,"v","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1234","New Mexico",87978,0.47,0.4,"Redfield & Wilton Strategies",72,"11/5/24",207519,488,"lv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1235","New Mexico",86810,NA,NA,"John Zogby Strategies",206,"11/5/24",198147,505,"lv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1236","New Mexico",81389,NA,0.382,"Emerson",742,"11/5/24",164467,1000,"lv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1237","New Mexico",87281,NA,0.42,"1892 Polling",139,"11/5/24",201791,600,"lv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1238","New Mexico",87827,0.47,0.41,"Redfield & Wilton Strategies",85,"11/5/24",206359,453,"lv","NM",0.518518999829977,0.45851161410565,5,"D",0.543,0.435,"D","D"
"1239","New York",80572,NA,0.374,"Emerson",793,"11/5/24",161016,1000,"lv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1240","New York",87496,0.52,0.41,"SoCal Research",110,"11/5/24",203597,500,"lv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1241","New York",86069,NA,0.32,"Siena",267,"11/5/24",192864,806,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1242","New York",86069,NA,0.36,"Siena",267,"11/5/24",192863,806,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1243","New York",85667,NA,0.37,"Siena",296,"11/5/24",190578,807,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1244","New York",87069,NA,0.448,"Emerson",161,"11/5/24",200297,1000,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1245","New York",84713,NA,0.36,"Siena",359,"11/5/24",187438,803,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1246","New York",83949,NA,0.34,"Siena",450,"11/5/24",179759,803,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1247","New York",86706,NA,0.37,"Siena",204,"11/5/24",197010,806,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1248","New York",85667,NA,0.32,"Siena",296,"11/5/24",190579,807,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1249","New York",87862,0.583,0.417,"ActiVote",96,"11/5/24",206561,400,"lv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1250","New York",87069,NA,0.376,"Emerson",161,"11/5/24",200296,1000,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1251","New York",81636,NA,0.34,"SurveyUSA",733,"11/5/24",165361,918,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1252","New York",86811,NA,NA,"John Zogby Strategies",206,"11/5/24",198150,749,"lv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1253","New York",87205,NA,0.39,"Siena",146,"11/5/24",201238,805,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1254","New York",84478,NA,0.37,"Siena",387,"11/5/24",184099,1225,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1255","New York",86811,NA,0.389,"John Zogby Strategies",206,"11/5/24",198151,749,"lv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1256","New York",84175,NA,0.31,"Siena",422,"11/5/24",181727,804,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1257","New York",86996,NA,0.38,"Siena",176,"11/5/24",199670,1191,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1258","New York",79817,NA,0.29,"SurveyUSA",811,"11/5/24",159792,1046,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1259","New York",84478,NA,0.31,"Siena",387,"11/5/24",184100,1225,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1260","New York",86893,NA,0.37,"Slingshot Strategies",187,"11/5/24",198644,1059,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1261","New York",81158,NA,0.37,"SurveyUSA",753,"11/5/24",163728,1018,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1262","New York",87678,0.53,0.39,"Siena",100,"11/5/24",205260,1199,"lv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1263","New York",79715,NA,0.4,"McLaughlin",821,"11/5/24",159480,600,"lv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1264","New York",84713,NA,0.28,"Siena",359,"11/5/24",187439,803,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1265","New York",87678,0.49,0.37,"Siena",100,"11/5/24",205261,1199,"lv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1266","New York",81419,NA,0.369,"Emerson",739,"11/5/24",164552,1000,"lv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1267","New York",83112,NA,0.28,"Siena",504,"11/5/24",175057,817,"rv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1268","New York",81337,NA,0.397,"Emerson",747,"11/5/24",164353,1000,"lv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1269","New York",87496,NA,0.41,"SoCal Research",110,"11/5/24",203596,500,"lv","NY",0.525431482863227,0.394210949598154,28,"D",0.609,0.377,"D","D"
"1270","North Carolina",86549,NA,0.49,"Morning Consult",242,"11/5/24",195299,699,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1271","North Carolina",80905,NA,0.43,"SurveyUSA",769,"11/5/24",162745,918,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1272","North Carolina",87421,NA,0.44,"Redfield & Wilton Strategies",120,"11/5/24",203016,420,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1273","North Carolina",87008,NA,0.45,"Prime Group",180,"11/5/24",199741,472,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1274","North Carolina",86992,0.4,0.5,"Morning Consult",181,"11/5/24",199544,704,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1275","North Carolina",87961,0.465,0.451,"Spry Strategies",83,"11/5/24",207444,600,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1276","North Carolina",87526,NA,0.48,"PPP",109,"11/5/24",203800,573,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1277","North Carolina",85971,NA,0.465,"East Carolina University",270,"11/5/24",192530,1207,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1278","North Carolina",78997,NA,0.464,"East Carolina University",901,"11/5/24",155715,635,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1279","North Carolina",87625,0.44,0.45,"Morning Consult",104,"11/5/24",204798,706,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1280","North Carolina",86992,NA,0.49,"Morning Consult",181,"11/5/24",199543,704,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1281","North Carolina",86992,NA,0.46,"Morning Consult",181,"11/5/24",199542,704,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1282","North Carolina",87526,NA,0.45,"PPP",109,"11/5/24",203803,573,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1283","North Carolina",84866,NA,NA,"Redfield & Wilton Strategies",344,"11/5/24",187912,620,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1284","North Carolina",87604,NA,0.47,"Echelon Insights",127,"11/5/24",204624,610,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1285","North Carolina",82483,NA,NA,"Cygnal",590,"11/5/24",171459,605,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1286","North Carolina",80710,NA,0.47,"Emerson",782,"11/5/24",161734,1000,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1287","North Carolina",82483,NA,NA,"Cygnal",590,"11/5/24",171457,605,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1288","North Carolina",87526,NA,0.5,"PPP",109,"11/5/24",203801,573,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1289","North Carolina",84654,NA,0.48,"Morning Consult",372,"11/5/24",185590,702,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1290","North Carolina",86632,NA,0.41,"Quinnipiac",215,"11/5/24",196342,1401,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1291","North Carolina",82483,NA,0.434,"Cygnal",590,"11/5/24",171458,605,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1292","North Carolina",85769,NA,0.49,"Morning Consult",294,"11/5/24",191329,706,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1293","North Carolina",86329,NA,0.5,"SurveyUSA",247,"11/5/24",194309,598,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1294","North Carolina",87955,0.48,0.48,"Morning Consult",74,"11/5/24",207467,645,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1295","North Carolina",87816,0.498,0.502,"Focaldata",91,"11/5/24",206261,702,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1296","North Carolina",86352,NA,0.452,"Cygnal",244,"11/5/24",194333,600,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1297","North Carolina",87008,NA,0.51,"Prime Group",180,"11/5/24",199740,472,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1298","North Carolina",87961,0.472,0.474,"Spry Strategies",83,"11/5/24",207443,600,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1299","North Carolina",87088,NA,0.49,"North Star Opinion Research",160,"11/5/24",200377,600,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1300","North Carolina",82972,NA,NA,"Opinion Diagnostics",519,"11/5/24",174231,902,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1301","North Carolina",86234,NA,0.5,"Morning Consult",267,"11/5/24",193852,705,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1302","North Carolina",84454,NA,0.47,"Morning Consult",397,"11/5/24",183872,702,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1303","North Carolina",87088,NA,0.44,"North Star Opinion Research",160,"11/5/24",200378,600,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1304","North Carolina",87319,NA,0.42,"Morning Consult",127,"11/5/24",202096,696,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1305","North Carolina",87767,0.48,0.47,"Benenson Strategy Group/GS Strategy Group",102,"11/5/24",205827,403,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1306","North Carolina",86812,NA,NA,"John Zogby Strategies",206,"11/5/24",198153,641,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1307","North Carolina",86549,NA,0.45,"Morning Consult",242,"11/5/24",195298,699,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1308","North Carolina",87996,0.5,0.5,"ActiVote",91,"11/5/24",207587,400,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1309","North Carolina",86641,NA,0.433,"Cygnal",212,"11/5/24",196401,600,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1310","North Carolina",87850,0.46,0.48,"Navigator",97,"11/5/24",206484,600,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1311","North Carolina",85550,NA,0.37,"Redfield & Wilton Strategies",313,"11/5/24",189907,1220,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1312","North Carolina",87971,0.44,0.45,"Redfield & Wilton Strategies",72,"11/5/24",207520,812,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1313","North Carolina",86495,NA,0.51,"Marist",239,"11/5/24",194806,1197,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1314","North Carolina",84119,NA,0.46,"Change Research",431,"11/5/24",181297,914,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1315","North Carolina",86986,NA,0.45,"Change Research",176,"11/5/24",199526,835,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1316","North Carolina",86585,NA,0.49,"Fabrizio/GBAO",233,"11/5/24",195856,600,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1317","North Carolina",87019,NA,0.44,"Benenson Strategy Group/GS Strategy Group",183,"11/5/24",199765,601,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1318","North Carolina",86532,NA,0.43,"Redfield & Wilton Strategies",236,"11/5/24",195235,642,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1319","North Carolina",85971,NA,NA,"East Carolina University",270,"11/5/24",192531,1207,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1320","North Carolina",87319,NA,0.46,"Morning Consult",127,"11/5/24",202097,696,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1321","North Carolina",87464,NA,0.469,"Emerson",234,"11/5/24",203384,1000,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1322","North Carolina",86632,NA,0.48,"Quinnipiac",215,"11/5/24",196341,1401,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1323","North Carolina",87808,0.49,0.46,"Siena/NYT",88,"11/5/24",206201,655,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1324","North Carolina",87012,NA,0.44,"High Point University",187,"11/5/24",199753,804,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1325","North Carolina",86141,NA,0.492,"Emerson",265,"11/5/24",193080,1000,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1326","North Carolina",87808,0.45,0.42,"Siena/NYT",88,"11/5/24",206209,655,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1327","North Carolina",87943,0.49,0.499,"Emerson",72,"11/5/24",207322,775,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1328","North Carolina",85961,NA,NA,"Beacon/Shaw",271,"11/5/24",192455,1099,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1329","North Carolina",86495,NA,0.46,"Marist",239,"11/5/24",194807,1197,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1330","North Carolina",87955,0.49,0.47,"Morning Consult",74,"11/5/24",207466,700,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1331","North Carolina",87955,0.49,0.49,"Morning Consult",74,"11/5/24",207468,645,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1332","North Carolina",87072,NA,0.4,"Meeting Street Insights",194,"11/5/24",200301,500,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1333","North Carolina",87019,NA,0.48,"Benenson Strategy Group/GS Strategy Group",183,"11/5/24",199766,601,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1334","North Carolina",82054,NA,NA,"Differentiators",666,"11/5/24",167630,500,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1335","North Carolina",86308,NA,0.539,"Florida Atlantic University/Mainstreet Research",250,"11/5/24",194260,251,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1336","North Carolina",87196,NA,0.48,"Spry Strategies",151,"11/5/24",201118,600,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1337","North Carolina",87689,0.41,0.44,"Redfield & Wilton Strategies",97,"11/5/24",205274,714,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1338","North Carolina",87933,0.47,0.48,"Beacon/Shaw",74,"11/5/24",207249,999,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1339","North Carolina",80617,NA,0.461,"East Carolina University",790,"11/5/24",161256,1020,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1340","North Carolina",86141,NA,0.459,"Emerson",265,"11/5/24",193078,1000,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1341","North Carolina",86907,NA,0.44,"Redfield & Wilton Strategies",187,"11/5/24",198743,553,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1342","North Carolina",87808,0.46,0.44,"Siena/NYT",88,"11/5/24",206213,655,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1343","North Carolina",84665,NA,0.39,"Meredith College",370,"11/5/24",185692,755,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1344","North Carolina",87994,0.484,0.492,"InsiderAdvantage",68,"11/5/24",207583,800,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1345","North Carolina",84866,NA,NA,"Redfield & Wilton Strategies",344,"11/5/24",187913,620,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1346","North Carolina",87564,0.43,0.46,"Redfield & Wilton Strategies",106,"11/5/24",204357,586,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1347","North Carolina",87870,0.46,0.45,"SurveyUSA/High Point University",78,"11/5/24",206654,1053,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1348","North Carolina",87604,NA,0.43,"Echelon Insights",127,"11/5/24",204631,610,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1349","North Carolina",85843,NA,0.44,"Meredith College",284,"11/5/24",191731,760,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1350","North Carolina",86708,NA,0.41,"Meredith College",208,"11/5/24",197076,711,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1351","North Carolina",87816,0.47,0.44,"Focaldata",91,"11/5/24",206388,NA,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1352","North Carolina",86141,0.407,0.499,"Emerson",265,"11/5/24",193079,1000,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1353","North Carolina",87850,0.46,0.46,"Navigator",97,"11/5/24",206479,600,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1354","North Carolina",84414,NA,0.41,"Redfield & Wilton Strategies",395,"11/5/24",183622,736,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1355","North Carolina",85769,NA,0.45,"Morning Consult",294,"11/5/24",191328,706,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1356","North Carolina",87933,0.49,0.5,"Beacon/Shaw",74,"11/5/24",207250,999,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1357","North Carolina",86585,NA,0.45,"Fabrizio/GBAO",233,"11/5/24",195849,600,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1358","North Carolina",84866,NA,0.44,"Redfield & Wilton Strategies",344,"11/5/24",187911,620,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1359","North Carolina",87767,0.46,0.44,"Benenson Strategy Group/GS Strategy Group",102,"11/5/24",205820,403,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1360","North Carolina",87723,0.46,0.46,"YouGov Blue",92,"11/5/24",205658,802,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1361","North Carolina",87196,NA,0.45,"Spry Strategies",151,"11/5/24",201119,600,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1362","North Carolina",82054,NA,0.446,"Differentiators",666,"11/5/24",167631,500,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1363","North Carolina",85961,NA,0.5,"Beacon/Shaw",271,"11/5/24",192452,1099,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1364","North Carolina",86308,NA,0.52,"Florida Atlantic University/Mainstreet Research",250,"11/5/24",194249,270,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1365","North Carolina",86693,NA,0.49,"Mason-Dixon",210,"11/5/24",196953,635,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1366","North Carolina",86234,NA,0.45,"Morning Consult",267,"11/5/24",193851,705,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1367","North Carolina",86751,NA,0.463,"Emerson",194,"11/5/24",197790,1000,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1368","North Carolina",87828,0.44,0.47,"Redfield & Wilton Strategies",85,"11/5/24",206360,601,"lv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
"1369","North Carolina",87625,0.46,0.48,"Morning Consult",104,"11/5/24",204805,706,"rv","NC",0.476453381307815,0.508571905836336,16,"R",0.486,0.499,"R","R"
